,names,speed,lattitude,Longitude,fc,le,qd,cn,ff,jf,sp,ty
4840,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.90071, 30.90072]","[75.92373, 75.92355]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4841,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.90072, 30.90072]","[75.92355, 75.92342]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4842,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.90072, 30.90072]","[75.92342, 75.92321]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4843,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.90072, 30.90073]","[75.92321, 75.92298]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4844,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.90073, 30.90074]","[75.92298, 75.92252]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4845,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.90074, 30.90075]","[75.92252, 75.92218]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4846,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.90075, 30.90076]","[75.92218, 75.92161]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4847,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.90076, 30.90076]","[75.92161, 75.92134]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4848,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.90076, 30.90077]","[75.92134, 75.92095]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4849,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.90077, 30.90077]","[75.92095, 75.92065]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4850,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.90077, 30.90077]","[75.92065, 75.92059]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4851,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.90077, 30.90078]","[75.92059, 75.92025]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4852,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.90078, 30.90079]","[75.92025, 75.91994]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4853,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.90079, 30.90011]","[75.91994, 75.9193]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4854,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.90011, 30.89979]","[75.9193, 75.91897]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4855,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.89979, 30.89974]","[75.91897, 75.91892]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4856,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.89974, 30.89962, 30.89951, 30.89939]","[75.91892, 75.9188, 75.9187, 75.9186]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4857,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.89939, 30.89927, 30.89916, 30.89904, 30.89889, 30.89872, 30.89858, 30.89801]","[75.9186, 75.9185, 75.91841, 75.91832, 75.91822, 75.91811, 75.91801, 75.9176]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4858,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,16.7,"[30.89801, 30.89767]","[75.9176, 75.91737]",3,1.33887,+,0.76,26.0,4.8223,16.7,TR
4859,Pamiya Kalan Road,18.0,"[30.91609, 30.9162]","[75.9427, 75.9426]",3,0.01549,-,0.7,18.0,0.0,18.0,TR
4860,Ludhiana,10.0,"[30.9162, 30.9164, 30.91648, 30.91656]","[75.9426, 75.94242, 75.94236, 75.94231]",3,0.0487,-,0.7,16.0,2.9,10.0,TR
4861,Mundian Kalan Road,14.0,"[30.91656, 30.91656, 30.91656, 30.91658]","[75.94231, 75.94256, 75.94271, 75.94279]",3,0.29302,-,0.7,19.0,3.50877,14.0,TR
4862,Mundian Kalan Road,14.0,"[30.91658, 30.91664, 30.91672, 30.9168]","[75.94279, 75.94284, 75.94286, 75.94286]",3,0.29302,-,0.7,19.0,3.50877,14.0,TR
4863,Mundian Kalan Road,14.0,"[30.9168, 30.91712]","[75.94286, 75.94285]",3,0.29302,-,0.7,19.0,3.50877,14.0,TR
4864,Mundian Kalan Road,14.0,"[30.91712, 30.91723]","[75.94285, 75.94285]",3,0.29302,-,0.7,19.0,3.50877,14.0,TR
4865,Mundian Kalan Road,14.0,"[30.91723, 30.91747]","[75.94285, 75.94284]",3,0.29302,-,0.7,19.0,3.50877,14.0,TR
4866,Mundian Kalan Road,14.0,"[30.91747, 30.9176]","[75.94284, 75.94284]",3,0.29302,-,0.7,19.0,3.50877,14.0,TR
4867,Mundian Kalan Road,14.0,"[30.9176, 30.91787]","[75.94284, 75.94285]",3,0.29302,-,0.7,19.0,3.50877,14.0,TR
4868,Mundian Kalan Road,14.0,"[30.91787, 30.91808]","[75.94285, 75.94285]",3,0.29302,-,0.7,19.0,3.50877,14.0,TR
4869,Mundian Kalan Road,14.0,"[30.91808, 30.91879]","[75.94285, 75.94287]",3,0.29302,-,0.7,19.0,3.50877,14.0,TR
4870,NH-95/Chandigarh Road/Samrala Road/Samrala-Ludhiana Road,12.46,"[30.89767, 30.89801]","[75.91737, 75.9176]",3,0.04363,-,0.72,21.0,3.5181,12.46,TR
4871,Bhamian Road,14.71,"[30.89801, 30.89858, 30.89872, 30.89889, 30.89904, 30.89916, 30.89927, 30.89939]","[75.9176, 75.91801, 75.91811, 75.91822, 75.91832, 75.91841, 75.9185, 75.9186]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4872,Bhamian Road,14.71,"[30.89939, 30.89951, 30.89962, 30.89974]","[75.9186, 75.9187, 75.9188, 75.91892]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4873,Bhamian Road,14.71,"[30.89974, 30.89979]","[75.91892, 75.91897]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4874,Bhamian Road,14.71,"[30.89979, 30.90011]","[75.91897, 75.9193]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4875,Bhamian Road,14.71,"[30.90011, 30.90079]","[75.9193, 75.91994]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4876,Bhamian Road,14.71,"[30.90079, 30.90078]","[75.91994, 75.92025]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4877,Bhamian Road,14.71,"[30.90078, 30.90077]","[75.92025, 75.92059]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4878,Bhamian Road,14.71,"[30.90077, 30.90077]","[75.92059, 75.92065]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4879,Bhamian Road,14.71,"[30.90077, 30.90077]","[75.92065, 75.92095]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4880,Bhamian Road,14.71,"[30.90077, 30.90076]","[75.92095, 75.92134]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4881,Bhamian Road,14.71,"[30.90076, 30.90076]","[75.92134, 75.92161]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4882,Bhamian Road,14.71,"[30.90076, 30.90075]","[75.92161, 75.92218]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4883,Bhamian Road,14.71,"[30.90075, 30.90074]","[75.92218, 75.92252]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4884,Bhamian Road,14.71,"[30.90074, 30.90073]","[75.92252, 75.92298]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4885,Bhamian Road,14.71,"[30.90073, 30.90072]","[75.92298, 75.92321]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4886,Bhamian Road,14.71,"[30.90072, 30.90072]","[75.92321, 75.92342]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4887,Bhamian Road,14.71,"[30.90072, 30.90072]","[75.92342, 75.92355]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4888,Bhamian Road,14.71,"[30.90072, 30.90071]","[75.92355, 75.92373]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4889,Bhamian Road,14.71,"[30.90071, 30.9007]","[75.92373, 75.92395]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4890,Bhamian Road,14.71,"[30.9007, 30.9007]","[75.92395, 75.92408]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4891,Bhamian Road,14.71,"[30.9007, 30.90069]","[75.92408, 75.92429]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4892,Bhamian Road,14.71,"[30.90069, 30.90068]","[75.92429, 75.92459]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4893,Bhamian Road,14.71,"[30.90068, 30.90067]","[75.92459, 75.92478]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4894,Bhamian Road,14.71,"[30.90067, 30.90067]","[75.92478, 75.92514]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4895,Bhamian Road,14.71,"[30.90067, 30.90066]","[75.92514, 75.92548]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4896,Bhamian Road,14.71,"[30.90066, 30.90065]","[75.92548, 75.92578]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4897,Bhamian Road,14.71,"[30.90065, 30.90064]","[75.92578, 75.92593]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4898,Bhamian Road,14.71,"[30.90064, 30.90063]","[75.92593, 75.92608]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4899,Bhamian Road,14.71,"[30.90063, 30.90061]","[75.92608, 75.92634]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4900,Bhamian Road,14.71,"[30.90061, 30.90061]","[75.92634, 75.92645]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4901,Bhamian Road,14.71,"[30.90061, 30.9006]","[75.92645, 75.9266]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4902,Bhamian Road,14.71,"[30.9006, 30.90058]","[75.9266, 75.92684]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4903,Bhamian Road,14.71,"[30.90058, 30.90057]","[75.92684, 75.92703]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4904,Bhamian Road,14.71,"[30.90057, 30.90056]","[75.92703, 75.92717]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4905,Bhamian Road,14.71,"[30.90056, 30.90055]","[75.92717, 75.92742]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4906,Bhamian Road,14.71,"[30.90055, 30.90054]","[75.92742, 75.92756]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4907,Bhamian Road,14.71,"[30.90054, 30.90053]","[75.92756, 75.9278]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4908,Bhamian Road,14.71,"[30.90053, 30.90052]","[75.9278, 75.92795]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4909,Bhamian Road,14.71,"[30.90052, 30.90049]","[75.92795, 75.92835]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4910,Bhamian Road,14.71,"[30.90049, 30.90048]","[75.92835, 75.92857]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4911,Bhamian Road,14.71,"[30.90048, 30.90047]","[75.92857, 75.92869]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4912,Bhamian Road,14.71,"[30.90047, 30.90046]","[75.92869, 75.92877]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4913,Bhamian Road,14.71,"[30.90046, 30.90046]","[75.92877, 75.92881]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4914,Bhamian Road,14.71,"[30.90046, 30.90042]","[75.92881, 75.92948]",3,1.29523,-,0.78,26.0,5.9201,14.71,TR
4915,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90042, 30.9004]","[75.92948, 75.92983]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4916,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.9004, 30.90035]","[75.92983, 75.93073]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4917,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90035, 30.90034]","[75.93073, 75.93087]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4918,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90034, 30.90032]","[75.93087, 75.93116]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4919,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90032, 30.9003]","[75.93116, 75.93147]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4920,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.9003, 30.90028]","[75.93147, 75.93168]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4921,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90028, 30.90026]","[75.93168, 75.93194]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4922,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90026, 30.90024]","[75.93194, 75.93222]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4923,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90024, 30.90023]","[75.93222, 75.93236]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4924,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90023, 30.90021]","[75.93236, 75.93275]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4925,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90021, 30.9002]","[75.93275, 75.93287]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4926,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.9002, 30.90019]","[75.93287, 75.9331]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4927,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90019, 30.90018]","[75.9331, 75.93336]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4928,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90018, 30.90017]","[75.93336, 75.93358]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4929,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90017, 30.90016]","[75.93358, 75.93366]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4930,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90016, 30.90015]","[75.93366, 75.93392]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4931,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90015, 30.90014]","[75.93392, 75.93412]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4932,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90014, 30.90012]","[75.93412, 75.93437]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4933,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90012, 30.9001]","[75.93437, 75.93467]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4934,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.9001, 30.90009]","[75.93467, 75.9348]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4935,Hari Nagar Road/Pamiya Kalan Road/Mundian Kalan Road,18.79,"[30.90009, 30.90007]","[75.9348, 75.93507]",3,0.53592,-,0.71,29.0,3.31433,18.79,TR
4936,Bhamian Road,16.84,"[30.91878, 30.91878]","[75.94222, 75.94217]",4,0.4663,+,0.71,22.0,1.30619,16.84,TR
4937,Bhamian Road,16.84,"[30.91878, 30.91879]","[75.94217, 75.94143]",4,0.4663,+,0.71,22.0,1.30619,16.84,TR
4938,Bhamian Road,16.84,"[30.91879, 30.91879]","[75.94143, 75.94119]",4,0.4663,+,0.71,22.0,1.30619,16.84,TR
4939,Bhamian Road,16.84,"[30.91879, 30.91879]","[75.94119, 75.94095]",4,0.4663,+,0.71,22.0,1.30619,16.84,TR
4940,Bhamian Road,16.84,"[30.91879, 30.9188]","[75.94095, 75.94008]",4,0.4663,+,0.71,22.0,1.30619,16.84,TR
4941,Bhamian Road,16.84,"[30.9188, 30.91881]","[75.94008, 75.93966]",4,0.4663,+,0.71,22.0,1.30619,16.84,TR
4942,Bhamian Road,16.84,"[30.91881, 30.91881]","[75.93966, 75.93902]",4,0.4663,+,0.71,22.0,1.30619,16.84,TR
4943,Bhamian Road,16.84,"[30.91881, 30.91881]","[75.93902, 75.93863]",4,0.4663,+,0.71,22.0,1.30619,16.84,TR
4944,Bhamian Road,16.84,"[30.91881, 30.91838]","[75.93863, 75.93863]",4,0.4663,+,0.71,22.0,1.30619,16.84,TR
4945,Bhamian Road,16.84,"[30.91838, 30.91793]","[75.93863, 75.93861]",4,0.4663,+,0.71,22.0,1.30619,16.84,TR
4946,Bhamian Road,16.84,"[30.91793, 30.91775]","[75.93861, 75.9386]",4,0.4663,+,0.71,22.0,1.30619,16.84,TR
4947,Bhamian Road,16.84,"[30.91775, 30.9177]","[75.9386, 75.9386]",4,0.4663,+,0.71,22.0,1.30619,16.84,TR
4948,Sant Darshan Singh Marg,16.0,"[30.9177, 30.91764]","[75.9386, 75.9386]",4,0.00665,+,0.71,27.0,3.95061,16.0,TR
4949,Mundian Road,13.12,"[30.91764, 30.91746]","[75.9386, 75.9386]",4,0.46913,+,0.71,17.0,0.69208,13.12,TR
4950,Mundian Road,13.12,"[30.91746, 30.91727]","[75.9386, 75.93861]",4,0.46913,+,0.71,17.0,0.69208,13.12,TR
4951,Mundian Road,13.12,"[30.91727, 30.91696]","[75.93861, 75.93861]",4,0.46913,+,0.71,17.0,0.69208,13.12,TR
4952,Mundian Road,13.12,"[30.91696, 30.91678]","[75.93861, 75.93862]",4,0.46913,+,0.71,17.0,0.69208,13.12,TR
4953,Mundian Road,13.12,"[30.91678, 30.9167, 30.91663, 30.91656]","[75.93862, 75.93862, 75.93863, 75.93867]",4,0.46913,+,0.71,17.0,0.69208,13.12,TR
4954,Mundian Road,13.12,"[30.91656, 30.91654, 30.91654, 30.91657]","[75.93867, 75.93876, 75.93892, 75.93976]",4,0.46913,+,0.71,17.0,0.69208,13.12,TR
4955,Mundian Road,13.12,"[30.91657, 30.91657]","[75.93976, 75.94005]",4,0.46913,+,0.71,17.0,0.69208,13.12,TR
4956,Mundian Road,13.12,"[30.91657, 30.91657]","[75.94005, 75.94044]",4,0.46913,+,0.71,17.0,0.69208,13.12,TR
4957,Mundian Road,13.12,"[30.91657, 30.91659]","[75.94044, 75.94132]",4,0.46913,+,0.71,17.0,0.69208,13.12,TR
4958,Mundian Road,13.12,"[30.91659, 30.91659]","[75.94132, 75.94159]",4,0.46913,+,0.71,17.0,0.69208,13.12,TR
4959,Mundian Road,13.12,"[30.91659, 30.91659]","[75.94159, 75.94167]",4,0.46913,+,0.71,17.0,0.69208,13.12,TR
4960,Mundian Road,13.12,"[30.91659, 30.91656]","[75.94167, 75.94231]",4,0.46913,+,0.71,17.0,0.69208,13.12,TR
4961,Ludhiana,19.0,"[30.92103, 30.92023]","[75.93263, 75.934]",4,0.67697,-,0.7,26.0,3.58974,19.0,TR
4962,Ludhiana,19.0,"[30.92023, 30.91985]","[75.934, 75.93466]",4,0.67697,-,0.7,26.0,3.58974,19.0,TR
4963,Ludhiana,19.0,"[30.91985, 30.91957]","[75.93466, 75.93514]",4,0.67697,-,0.7,26.0,3.58974,19.0,TR
4964,Ludhiana,19.0,"[30.91957, 30.91944]","[75.93514, 75.93537]",4,0.67697,-,0.7,26.0,3.58974,19.0,TR
4965,Ludhiana,19.0,"[30.91944, 30.91877]","[75.93537, 75.93657]",4,0.67697,-,0.7,26.0,3.58974,19.0,TR
4966,Ludhiana,19.0,"[30.91877, 30.9186]","[75.93657, 75.93689]",4,0.67697,-,0.7,26.0,3.58974,19.0,TR
4967,Ludhiana,19.0,"[30.9186, 30.91837]","[75.93689, 75.93733]",4,0.67697,-,0.7,26.0,3.58974,19.0,TR
4968,Ludhiana,19.0,"[30.91837, 30.91818]","[75.93733, 75.93772]",4,0.67697,-,0.7,26.0,3.58974,19.0,TR
4969,Ludhiana,19.0,"[30.91818, 30.91796]","[75.93772, 75.93817]",4,0.67697,-,0.7,26.0,3.58974,19.0,TR
4970,Ludhiana,19.0,"[30.91796, 30.91775]","[75.93817, 75.9386]",4,0.67697,-,0.7,26.0,3.58974,19.0,TR
4971,Ludhiana,20.0,"[30.91775, 30.91796]","[75.9386, 75.93817]",4,0.04723,+,0.71,23.0,0.0,20.0,TR
4972,Tajpur Road,17.67,"[30.91796, 30.91818]","[75.93817, 75.93772]",4,0.65682,+,0.71,29.0,3.82931,17.67,TR
4973,Tajpur Road,17.67,"[30.91818, 30.91837]","[75.93772, 75.93733]",4,0.65682,+,0.71,29.0,3.82931,17.67,TR
4974,Tajpur Road,17.67,"[30.91837, 30.9186]","[75.93733, 75.93689]",4,0.65682,+,0.71,29.0,3.82931,17.67,TR
4975,Tajpur Road,17.67,"[30.9186, 30.91877]","[75.93689, 75.93657]",4,0.65682,+,0.71,29.0,3.82931,17.67,TR
4976,Tajpur Road,17.67,"[30.91877, 30.91944]","[75.93657, 75.93537]",4,0.65682,+,0.71,29.0,3.82931,17.67,TR
4977,Tajpur Road,17.67,"[30.91944, 30.91957]","[75.93537, 75.93514]",4,0.65682,+,0.71,29.0,3.82931,17.67,TR
4978,Tajpur Road,17.67,"[30.91957, 30.91985]","[75.93514, 75.93466]",4,0.65682,+,0.71,29.0,3.82931,17.67,TR
4979,Tajpur Road,17.67,"[30.91985, 30.92023]","[75.93466, 75.934]",4,0.65682,+,0.71,29.0,3.82931,17.67,TR
4980,Tajpur Road,17.67,"[30.92023, 30.92103]","[75.934, 75.93263]",4,0.65682,+,0.71,29.0,3.82931,17.67,TR
4981,Tajpur Road,17.67,"[30.92103, 30.92116]","[75.93263, 75.93239]",4,0.65682,+,0.71,29.0,3.82931,17.67,TR
4982,Mundian Road,15.0,"[30.91656, 30.91659]","[75.94231, 75.94167]",4,0.06126,-,0.7,20.0,3.33333,15.0,TR
4983,Sant Darshan Singh Marg,13.16,"[30.91659, 30.91659]","[75.94167, 75.94159]",4,0.40787,-,0.71,18.0,1.36656,13.16,TR
4984,Sant Darshan Singh Marg,13.16,"[30.91659, 30.91659]","[75.94159, 75.94132]",4,0.40787,-,0.71,18.0,1.36656,13.16,TR
4985,Sant Darshan Singh Marg,13.16,"[30.91659, 30.91657]","[75.94132, 75.94044]",4,0.40787,-,0.71,18.0,1.36656,13.16,TR
4986,Sant Darshan Singh Marg,13.16,"[30.91657, 30.91657]","[75.94044, 75.94005]",4,0.40787,-,0.71,18.0,1.36656,13.16,TR
4987,Sant Darshan Singh Marg,13.16,"[30.91657, 30.91657]","[75.94005, 75.93976]",4,0.40787,-,0.71,18.0,1.36656,13.16,TR
4988,Sant Darshan Singh Marg,13.16,"[30.91657, 30.91654, 30.91654, 30.91656]","[75.93976, 75.93892, 75.93876, 75.93867]",4,0.40787,-,0.71,18.0,1.36656,13.16,TR
4989,Sant Darshan Singh Marg,13.16,"[30.91656, 30.91663, 30.9167, 30.91678]","[75.93867, 75.93863, 75.93862, 75.93862]",4,0.40787,-,0.71,18.0,1.36656,13.16,TR
4990,Sant Darshan Singh Marg,13.16,"[30.91678, 30.91696]","[75.93862, 75.93861]",4,0.40787,-,0.71,18.0,1.36656,13.16,TR
4991,Sant Darshan Singh Marg,13.16,"[30.91696, 30.91727]","[75.93861, 75.93861]",4,0.40787,-,0.71,18.0,1.36656,13.16,TR
4992,Sant Darshan Singh Marg,13.16,"[30.91727, 30.91746]","[75.93861, 75.9386]",4,0.40787,-,0.71,18.0,1.36656,13.16,TR
4993,Sant Darshan Singh Marg,13.16,"[30.91746, 30.91764]","[75.9386, 75.9386]",4,0.40787,-,0.71,18.0,1.36656,13.16,TR
4994,Bhamian Road,17.0,"[30.91764, 30.9177]","[75.9386, 75.9386]",4,0.00665,-,0.71,29.0,2.71828,17.0,TR
4995,Mundian Kalan Road (East),14.22,"[30.9177, 30.91775]","[75.9386, 75.9386]",4,0.52845,-,0.71,19.0,1.24637,14.22,TR
4996,Mundian Kalan Road (East),14.22,"[30.91775, 30.91793]","[75.9386, 75.93861]",4,0.52845,-,0.71,19.0,1.24637,14.22,TR
4997,Mundian Kalan Road (East),14.22,"[30.91793, 30.91838]","[75.93861, 75.93863]",4,0.52845,-,0.71,19.0,1.24637,14.22,TR
4998,Mundian Kalan Road (East),14.22,"[30.91838, 30.91881]","[75.93863, 75.93863]",4,0.52845,-,0.71,19.0,1.24637,14.22,TR
4999,Mundian Kalan Road (East),14.22,"[30.91881, 30.91881]","[75.93863, 75.93902]",4,0.52845,-,0.71,19.0,1.24637,14.22,TR
5000,Mundian Kalan Road (East),14.22,"[30.91881, 30.91881]","[75.93902, 75.93966]",4,0.52845,-,0.71,19.0,1.24637,14.22,TR
5001,Mundian Kalan Road (East),14.22,"[30.91881, 30.9188]","[75.93966, 75.94008]",4,0.52845,-,0.71,19.0,1.24637,14.22,TR
5002,Mundian Kalan Road (East),14.22,"[30.9188, 30.91879]","[75.94008, 75.94095]",4,0.52845,-,0.71,19.0,1.24637,14.22,TR
5003,Mundian Kalan Road (East),14.22,"[30.91879, 30.91879]","[75.94095, 75.94119]",4,0.52845,-,0.71,19.0,1.24637,14.22,TR
5004,Mundian Kalan Road (East),14.22,"[30.91879, 30.91879]","[75.94119, 75.94143]",4,0.52845,-,0.71,19.0,1.24637,14.22,TR
5005,Mundian Kalan Road (East),14.22,"[30.91879, 30.91878]","[75.94143, 75.94217]",4,0.52845,-,0.71,19.0,1.24637,14.22,TR
5006,Mundian Kalan Road (East),14.22,"[30.91878, 30.91878]","[75.94217, 75.94222]",4,0.52845,-,0.71,19.0,1.24637,14.22,TR
5007,Mundian Kalan Road (East),14.22,"[30.91878, 30.91878]","[75.94222, 75.94246]",4,0.52845,-,0.71,19.0,1.24637,14.22,TR
5008,Mundian Kalan Road (East),14.22,"[30.91878, 30.91878, 30.91879]","[75.94246, 75.94259, 75.94287]",4,0.52845,-,0.71,19.0,1.24637,14.22,TR
5009,Gaushala Road/Circular Road/Kashmir Nagar Chowk,24.0,"[30.9158, 30.91576]","[75.87222, 75.87215]",4,0.00802,+,0.7,31.0,3.01075,24.0,TR
5010,Kashmir Nagar Road,23.0,"[30.91576, 30.91567]","[75.87215, 75.87198]",4,0.20346,+,0.7,27.0,1.9753,23.0,TR
5011,Kashmir Nagar Road,23.0,"[30.91567, 30.91559]","[75.87198, 75.87183]",4,0.20346,+,0.7,27.0,1.9753,23.0,TR
5012,Kashmir Nagar Road,23.0,"[30.91559, 30.91547]","[75.87183, 75.8715]",4,0.20346,+,0.7,27.0,1.9753,23.0,TR
